112101_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} pont sebzést okoz {MaxTargets} ellenséges egységnek.\nAmikor elveszíted a fordulót, vissza mozgatja magát a kezedbe.
112102_fluff;A vaják egy ujjmozdulattal meg tud gyújtani egy mécsest… vagy elégethet egy ellenséget.
112102_name;Geralt: Igni
112102_tooltip;<keyword=deploy>Lehelyezés</keyword>: Megsemmisíti a legerősebb egységeket az ellenséges soron, ha az adott sor összértéke {Power2}, vagy nagyobb.\n<keyword=initiative>Kezdeményezés</keyword>: Megsemmisíti a legerősebb egységeket az ellenséges soron, ha az adott sor összértéke {Power} vagy nagyobb.
112103_fluff;Ha ez kell a világ megmentéséhez, akkor jobb, ha hagyjuk azt elpusztulni.
112103_name;Ríviai Geralt
112103_tooltip;<keyword=deploy>Lehelyezés</keyword>: Megsemmisít egy {power} vagy nagyobb erejű ellenséget.
112104_fluff;Néhányan szörnynek tartanak. Egy vérszomjas, kegyetlen szörnynek.
112104_name;Regis
112104_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} pont sebzést okoz minden egységnek az ellenséges soron.\n<keyword=initiative>Kezdeményezés</keyword>: Ha bármelyik megsemmisül, megismétli a képességét.
112105_fluff;Láthatatlanná válik egy pillanat alatt. A pillantásával mély álomba szenderít, aztán iszik egy nagyot, denevérré változik, majd elrepül. Elég faragatlan.
112105_name;Regis: Felsőbb vámpír
112105_tooltip;<keyword=order>Parancs</keyword> (<keyword=melee>Közelharci</keyword>): <keyword=drain>Csapolást</keyword> hajt végre egy ellenséges egységen, annak erősítési értékével.
112106_fluff;Tudok magamra vigyázni, hidd el!
112106_name;Triss Merigold
112106_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=ranged>Távolsági</keyword>): <keyword=reveal>Felfed</keyword> egy véletlenszerű egységet a paklidból, és annak erejével megsebez egy ellenséges egységet.
112107_fluff;Emlegetik még Három Csóka Borch-ként is… nem a legjobbak a névadásban.
112107_name;Villentretenmerth
112107_tooltip;<keyword=lineage>Eredet</keyword>.\n<keyword=timer>Időzítő</keyword> {Counter}: Megsemmisíti a legerősebb egységeket a csatatéren, kivéve az általad irányított Sárkányokat.
112108_fluff;A varázslat káosz, művészet és tudomány. Ez egy átok, áldás és a haladás egyben.
112108_name;Vengerbergi Yennefer
112108_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=melee>Közelharci</keyword>): {Damage} pont sebzést okoz az összes többi egységnek.\n<keyword=deploy>Lehelyezés</keyword> (<keyword=ranged>Távolsági</keyword>): {Boost} ponttal erősíti az összes többi egységet.
112109_fluff;Elnézését kérem! Az egzotikus madárkáim okosak, csak egy ici-picit buják. Tíz táler a szépségért.
112109_name;Zoltán: Gazfickó
112109_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=melee>Közelharci</keyword>): <keyword=spawn>Teremt</keyword> egy <b>Duda: Agitátort</b> és lehelyezi.\n<keyword=deploy>Lehelyezés</keyword> (<keyword=ranged>Távolsági</keyword>): <keyword=spawn>Teremt</keyword> egy <b>Duda: Bajtársat</b> és lehelyezi.
112110_fluff;Tudod mikor válik a tündérmeséből történet? Amikor az emberek elkezdenek hinni benne.
112110_name;Ciri: Lendület
112110_tooltip;<keyword=timer>Időzítő</keyword> {Counter}: Húzz egy kártyát!
112111_fluff;Egy koncentrált energia robbanás, ami elsöpör mindent, ami az útjába áll. Jól jön, ha megfeledkeztél a kulcsokról.
112111_name;Geralt: Aard
112111_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=melee>Közelharci</keyword>): {Damage} pont sebzést okoz {Maxtargets} ellenséges egységnek, majd átmozgatja őket a <keyword=ranged>Távolsági</keyword> sorra.
112112_fluff;A szabad elfek között egy maroknyi Aen Saevherne, avagy Bölcs található. Igazi rejtélyek, a legendák mellett.
112112_name;Avallac'h: Bölcs
112112_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=ranged>Távolsági</keyword>): Játssz ki egy műalkotást a paklidból!
112113_fluff;Egy jó varázslónőnek tudnia kell, hogy mikor használjon jeget… és mikor tüzet!
112113_name;Yennefer: Elemek varázslója
112113_tooltip;<keyword=zeal>Hév</keyword>. <keyword=order>Parancs</keyword>: {Damage} pont sebzést okoz a legerősebb ellenséges egységeknek.\n<keyword=cooldown>Lehiggadás</keyword>: {Cooldown}.
112201_fluff;A Váltányt, számos más neve mellett hívják még: utánzó, duplázó, bosszantgató… vagy doppler néven.
112201_name;Dudu
112201_tooltip;<keyword=deploy>Lehelyezés</keyword>: Átalakítja magát egy ellenséges egység alap másolatává.
112202_fluff;Egy egyszerű vaják vagyok, a Farkas iskolából. Nem harcolok sárkányokkal, nem cimborálok királyokkal, és nem alszom varázslónőkkel…
112202_name;Eskel
112202_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=adrenaline>Adrenalin</keyword>: {Adrenaline-1}): <keyword=summon>Megidézi</keyword> <b>Vesemirt</b> és <b>Lambertet</b> a paklidból.
112203_fluff;Ha fel akarnak akasztani, kérj vizet! Bármi megtörténhet, mire hoznak.
112203_name;Vesemir
112203_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=adrenaline>Adrenalin</keyword>: {Adrenaline-1}): <keyword=summon>Megidézi</keyword> <b>Eskelt</b> és <b>Lambertet</b> a paklidból.
112204_fluff;Na ez az a fajta tárgyalás, amit megértek!
112204_name;Lambert
112204_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=adrenaline>Adrenalin</keyword>: {Adrenaline-1}): <keyword=summon>Megidézi</keyword> <b>Eskelt</b> és <b>Vesemirt</b> a paklidból.
112205_fluff;Sose állj a nőstény sárkány és az ivadéka közé!
112205_name;Myrgtabrakke
112205_tooltip;<keyword=lineage>Eredet</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: Húzz egy Sárkányt, majd mozgass egy kártyát a kezedből a paklid aljára!\n<keyword=order>Parancs</keyword>: Sebez egy ellenséges egységet {Damage} ponttal.\n<keyword=charge>Töltet</keyword>: {Charges}\nA játék elején, állítsd a <keyword=charge>Töltet</keyword> számát az <keyword=lineage>Eredet</keyword> értékére [{B.P.BB_Lineage+Charges}].
112206_fluff;A Kvarc-hegy Mestere, a Megsemmisítő, Trajan Mészárosa. Szabad idejében szereti a hosszú sétákat, és a gyertyafényes vacsorákat.
112206_name;Ocvist
112206_tooltip;<keyword=lineage>Eredet</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: <keyword=spawn>Teremt</keyword> <keyword=cataclysm>Kataklizmát</keyword> a szemközti sorra {counter2} körre.\n<keyword=timer>Időzítő</keyword> {Counter}: Sebez minden ellenséges egységet {Damage} ponttal.
112207_fluff;Legalább már tudod, hogy nem könnyen veszítem el a fejemet.
112207_name;Olgierd von Everec
112207_tooltip;<keyword=order>Parancs</keyword>: <keyword=heal>Gyógyítja</keyword> magát.\n<keyword=cooldown>Lehiggadás</keyword>: {Cooldown}.
112208_fluff;Ahogy az idő és a tér összeomlik előttünk, úgy kiteljesednek mögöttünk. Ha így vesszük, az egyik mozgatásával a másik is mozog.
112208_name;Működtető
112208_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=spawn>Teremt</keyword> egy alap másolatot egy kezedben lévő bronz egységből erre és a szemközti sorra.
112209_fluff;Múúú!
112209_name;Díjnyertes tehén
112209_tooltip;<keyword=order>Parancs</keyword>: Átalakul <b>Ördögfattyúvá</b>.
112210_fluff;Geralt, beszélnünk kell, mint ember a lovával! Ne vedd sértésnek, de a lovagló képességed... hagy némi kivetnivalót, haver.
112210_name;Keszeg
112210_tooltip;Amikor arany kártyát játszol ki, <keyword=summon>Megidézi</keyword> magát a paklidból egy véletlenszerűen választott sorodra!
112211_fluff;Az élet anélkül, hogy megízlelnéd az ízét a „cseles trükközgetésnek” olyan, mint csigát nyalni terítőn keresztül.
112211_name;Johnny
112211_tooltip;Amikor speciális kártyát játszol ki, {Damage} pont sebzést okoz egy véletlenszerű ellenséges egységnek.
112212_fluff;Kicsi Sára játszani akar!
112212_name;Sára
112212_tooltip;Amikor speciális kártyát játszol ki, {Boost} ponttal erősít egy véletlenszerű szövetséges egységet.
112213_fluff;Talán majd felfedezem, hogy nagyszerűen nézek ki fülek, vagy kezek nélkül. Nyilván a Kolduskirály elfogadja mindkettőt részleges fizetésnek.
112213_name;Francis Bedlam
112213_tooltip;A köröd végén, {Boost} ponttal erősíti a leggyengébb egységedet a kezedben.
112214_fluff;Mióta az apja meghalt, azóta egy igazi kurafi.
112214_name;Cyprian Wiley
112214_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=banish>Száműz</keyword> egy egységet, amelynek {Power}, vagy kevesebb ereje van.
112215_fluff;Olyan kevésre emlékszem, mégis... amikor a rózsámra gondolok, elkezdem felidézni mindazt, ami volt.
112215_name;Iris von Everec
112215_tooltip;A köröd végén, ha ez a kártya a temetődben van, erősít minden egységet a paklidban {boost} ponttal, majd <keyword=banish>Száműzi</keyword> magát.
112401_fluff;Azt mondják, az unikornisok kedvelik a szüzeket. Mivel manapság olyan nehéz szüzeket találni, mint unikornisokat, így senki sem tudta igazolni ezt a feltételezést.
112401_name;Unikornis
112401_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Boost} ponttal erősíti egy egységedet. Ha a <b>Chironex</b> már lent van, helyette {Boost2} ponttal erősít. Ha a <b>Chironex</b> a kezedben van, játszd ki, majd húzz egy kártyát!
112402_fluff;„Istenek, ez nem unikornis! Ez egy…!” (Az utolsó szavai Vilemarnak, a híres ritkaság gyűjtőnek.)
112402_name;Chironex
112402_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} pont sebzést okoz egy ellenséges egységnek. Ha az <b>Unikornis</b> már lent van, helyette {Damage2} pontot sebez. Ha az <b>Unikornis</b> a kezedben van, játszd ki, majd húzz egy kártyát!
112403_fluff;Száz szót is ismer. Nyolcvan ebből káromkodás, a többi, összekötő szó.
112403_name;Duda: Bajtárs
112403_tooltip;<keyword=doomed>Kárhozott</keyword>\n{Boost} ponttal erősíti minden egységedet a soron.
112404_fluff;Zoltán papagájának rendkívüli képessége, hogy idegesíteni tud bárkit, aki vele van. Beleértve Zoltánt is.
112404_name;Duda: Agitátor
112404_tooltip;<keyword=doomed>Kárhozott</keyword>\n{Damage} pont sebzést okoz minden egységnek a soron.
112405_fluff;A pokolfajzat kinézetre kicsit hasonlít egy szarvasra. Egy óriási, gonosz szarvasra.
112405_name;Pokolfajzat
112405_tooltip;<keyword=deploy>Lehelyezés</keyword>: Csökkenti a saját alaperejét 1-gyel minden szemközti soron lévő egység után.
113101_fluff;A Végső Kor idején Hemdall majd eljő, hogy szembenézzen a Morhogg földjéről jött ördögökkel: a kísértetek légióival, a démonokkal és a káosz fantomjaival!
113101_name;Ragnarök
113101_tooltip;<keyword=doomed>Kárhozott</keyword>.\nSzcenárió: Előrehaladást érsz el amikor arany kártyát játszol ki.\nPrológus: <keyword=cataclysm>Kataklizmát</keyword> <keyword=spawn>Teremt</keyword> mindkét ellenséges sorra {Counter} körre.\n1. fejezet: Sebez egy ellenséges egységet {Damage} ponttal.\n2. fejezet: <keyword=spawn>Teremt</keyword> és kijátszik egy <b>Tiszta égbolt</b> kártyát.
113102_fluff;A dzsinn, jó urak, teljesít három kívánságot. Aztán felszabadul, és elmenekül ismeretlen dimenziókba.
113102_name;Az utolsó kívánság
113102_tooltip;Nézd meg a pakli legfelső {Maxtargets} kártyáját, majd játssz ki egyet és <keyword=banish>Száműzd</keyword> a másikat!
113201_fluff;Ha kifogysz a parasztokból, a csalik is megfelelő nyílvessző-fogók.
113201_name;Csali
113201_tooltip;Keverj vissza egy szövetséges egységet a csatatérről a paklidba, majd játszd ki a legfelső egységet!
113202_fluff;Az ég hirtelen elsötétedett, és felhők tornyosultak a város fölé. Növekedett az ördögi sötétség, és hideg szélvihar támadt. „Ó, egek,” zihálta Yennefer. „Azt hiszem elég nagy felfordulást csináltunk.”
113202_name;Merigold jégvihara
113202_tooltip;{Damage} pont sebzést okoz {Maxtargets} ellenséges egységnek.
113203_fluff;Ez nem egy normális vihar. Ez itt az égiek haragja.
113203_name;Skelligei vihar
113203_tooltip;<keyword=storm>Vihart</keyword> <keyword=spawn>Teremt</keyword> egy ellenséges sorra, {counter} körre.
113204_fluff;Stammelford, a varázsló elmozdított egy hegyet, ami zavarta a kilátását a tornyából. A szóbeszéd szerint ezt csak úgy csinálhatta, hogy megbéklyózta D'ao-t, a földelementált.
113204_name;Stammelford földrengése
113204_tooltip;{Damage} pont sebzést okoz minden ellenséges egységnek.
113205_fluff;Fontos része minden boszorkányvadász felszerelésének. Egy halk villanás, és a legerősebb varázslóból is vágásra kész disznósajt lesz.
113205_name;Dimeritium bomba
113205_tooltip;{Damage} pont sebzést okoz egy egységnek és <keyword=veil>Lepel</keyword> kerül rá.
113206_fluff;Tedd Deireadh, a Végső Kor. A világ megsemmisül a Fehér Fagy által.
113206_name;Hóvihar
113206_tooltip;Megsemmisíti a leggyengébb egységet.\n<keyword=initiative>Kezdeményezés</keyword>: Helyette megsemmisíti az összes leggyengébb egységet.
113207_fluff;Plusz egy a morálra, mínusz egy a hallásra.
113207_name;Parancsnoki kürt
113207_tooltip;{Boost} ponttal erősíti {maxtargets} szomszédos egységedet. Erősít egy bronz egységet további {Boost2} ponttal minden szomszédos arany egység után.
113208_fluff;A Vaedermakar druidák parancsolnak az elemeknek. Lecsendesítik a viharokat, pusztító jégverést kavarnak, villámokat idéznek, ami az ellenségeit hamuvá porlasztja. Szóval, melegen ajánlom… a legnagyobb tisztelettel kezeld őket.
113208_name;Vaedermakar
113208_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=melee>Közelharci</keyword>): {Counter} egységgel növeli miden sorra kifejtett hatás időtartamát.\n<keyword=deploy>Lehelyezés</keyword> (<keyword=ranged>Távolsági</keyword>): {Counter2} egységgel csökkenti minden sorra kifejtett hatás időtartamát.\nHa már leraktad a <b>Viharjogar</b> kártyát, {Counter3} egységgel növeli, vagy csökkenti az időtartamot helyette.
113209_fluff;Néhány Alzur gyalázatos teremtményeiből még mindig kóborol a világban. Köztük az a szörnyű Viyek, aki lemészárolta az őt létrehozó mágusát, és elpusztította fél Maribort, mielőtt elmenekült volna Riverdell sötét erdejébe.
113209_name;Alzur dupla keresztje
113209_tooltip;Játszd ki a legerősebb egységet a paklidból!
113301_fluff;Nincs rá esélyünk, hogy olyan bonyolult dolgot skandáljunk ki, mint Alzur Villáma. Alzurnak, úgy mondják, a hangja olyan volt, mint a harangé, a beszéde, mint a szónoké.
113301_name;Alzur villáma
113301_tooltip;{Damage} pont sebzést okoz egy egységnek.
113302_fluff;Legjobb dolog a fagyásban? Az elesettek teste nem rothad olyan gyorsan.
113302_name;Rettentő fagy
113302_tooltip;<keyword=frost>Fagyot</keyword> <keyword=spawn>Teremt</keyword> egy ellenséges sorra, {counter} kör erejéig.
113303_fluff;Ragyog a nap, Dromle! Ragyog a nap! Talán végül mégis van remény…
113303_name;Tiszta égbolt
113303_tooltip;{Boost} ponttal erősíti minden egységedet a szövetséges soron.
113305_fluff;Egy jó parancsnok álma… és egy rossz rémálma.
113305_name;Sűrű köd
113305_tooltip;<keyword=fog>Ködöt</keyword> <keyword=spawn>Teremt</keyword> egy ellenséges sorra, {Counter} kör erejéig.
113306_fluff;Gyorsabban öl, mint ahogy ki tudnád mondani a Nilfgaard császárának teljes titulusát.
113306_name;Mantikór méreg
113306_tooltip;{Damage} pont sebzést okoz {MaxTargets} ellenséges egységnek.
113307_fluff;A bestia vadul nekik rontott, düh parázslott a szemében. Nem érzett sem fájdalmat, sem a védők csapásait. Semmi sem állhatott az útjába…
113307_name;Adrenalin roham
113307_tooltip;{Boost} ponttal erősíti egy szövetséges egységedet, ha nincs másik egység az adott sorban.
113308_fluff;A járványok nem tisztelnek sem embert, sem határokat.
113308_name;Járvány
113308_tooltip;Megsemmisít egy {cost}-es ellátási költségű egységet.
113309_fluff;Geralt hátrált egy lépést. Látott már embereket korábban, akiket eltaláltak tűzvésszel. Pontosabban, látta mi maradt belőlük.
113309_name;Tűzvész
113309_tooltip;Megsemmisíti a legerősebb egységet.\n<keyword=initiative>Kezdeményezés</keyword>: Megsemmisíti a legerősebb egységeket.
113310_fluff;A tavasz és a megújulás szimbólumáról, a fecskéről kapta ez a főzet a nevét. Gyorsítja a sebek gyógyulási idejét.
113310_name;Fecske
113310_tooltip;{Boost} ponttal erősíti egy egységedet.
113311_fluff;A vaják arca megváltozott… nem látszott emberinek, borzalmas volt.
113311_name;Villámfőzet
113311_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Boost} ponttal erősíti egy szövetséges egységedet.\n<keyword=order>Parancs</keyword>: {Boost} ponttal erősíti egy szövetséges egységedet.
113312_fluff;Ezen a vidéken még az esőnek is gonosz a szaga.
113312_name;Felhőszakadás
113312_tooltip;<keyword=rain>Esőt</keyword> <keyword=spawn>Teremt</keyword> egy ellenséges sorra, {counter} kör erejéig.
113313_fluff;Minden férfi, nő és gyerek Skellige szigetein ketté tud szelni egy ellenséget fejszével, de csak néhány kiválasztott szeli le az ellenség fülét dühödt csatakiáltással.
113313_name;An Craite üvöltő
113313_tooltip;<keyword=Bloodthirst>Vérszomj</keyword> {Bloodthirst}: A köröd végén, {boost} ponttal növeli a saját erejét.
113315_fluff;Ha elég sokáig bámulsz a mélységbe, a mélység visszabámul rád!
113315_name;Bekker sötét tükre
113315_tooltip;Válassz egy egységet! Ha az erősítve van, sebezd az erősítés értékének duplájával! Ha sebezve van, erősítsd a sebzés értékének duplájával!
113316_fluff;Medicus curat, magicae sanat (az orvos kezel, a természet gyógyít).
113316_name;Megújulás
113316_tooltip;Kijátszik egy egységet a temetődből, amelynek az ellátási költsége {provision}, vagy kevesebb, majd <keyword=doomed>Kárhozottá</keyword> teszi.
113319_fluff;A mágus kezeit a háta mögé csavarták, majd megbilincselték. A Redániai jól megrántotta a láncot. Terranova elordította magát, megingott, visszahajlott, majd előre dőlt, aztán öklendezett és nyögdécselt. Ez egyértelműen a rajta lévő béklyó érdeme volt.
113319_name;Dimeritium bilincs
113319_tooltip;<keyword=lock>Zárol</keyword> egy egységet, majd {Damage} pont sebzést okoz neki.
113320_fluff;Ha eleget eszel belőle, a világ már sosem lesz ugyanolyan…
113320_name;Mardroeme gomba
113320_tooltip;{Damage} pont sebzést okoz egy egységnek, majd {Boost} ponttal erősíti.
12_name_b;Ignorált.
12_name_sa;Ignorált.
12_tooltip_ia;A köröd végén {Boost} ponttal erősíti magát
122101_fluff;Nem voltam jó apa, tudom, de… talán még nem késő.
122101_name;Véres Báró
122101_tooltip;<keyword=formation>Formáció</keyword>.\n<keyword=order>Parancs</keyword>: Alaphelyzetbe állítja egy egység erejét.\n<keyword=inspired>Inspirált</keyword>: Ha az egység erősítve volt, annyi <keyword=bleeding>Vérzést</keyword> okozol neki, amennyi erősítést elvesztett.
122102_fluff;Egy hazafi… és egy pattanás az ember seggén.
122102_name;Vernon Roche
122102_tooltip;<keyword=disloyal>Áruló</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: Kijátssza a legfelső {MaxTargets} kártyát a paklidból.
122103_fluff;Annak a térnek a halott katonáim nevét kellene viselnie, nem az enyémet!
122103_name;John Natalis
122103_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=melee>Közelharci</keyword>): Kijátszik egy Hadviselés kártyát a paklidból.
122105_fluff;Tényleg azt hitted, hogy lóvá tehetsz azzal a mesével, amit most húztál ki a valagadból?
122105_name;Zsíros zsebek
122105_tooltip;<keyword=order>Parancs</keyword>: {Coins} <keyword=coin>Érmét</keyword> kapsz.\n<keyword=charge>Töltet</keyword>: {Charges}\nAmikor Gaztett kártyát játszol ki, kapsz {Coins2} <keyword=coin>Érmét</keyword>.\n\nEz a képesség {Template.Provision} ponttal növeli a paklid ellátási korlátját.
122106_fluff;Medikus vagyok. Úgy teszek, mintha tudnám mit csinálok, amikor felírok valamit.
122106_name;Shani
122106_tooltip;<keyword=zeal>Hév</keyword>. <keyword=order>Parancs</keyword>: <keyword=summon>Megidéz</keyword> egy bronz Ember egységet a temetődből erre a sorra, és <keyword=doomed>Kárhozottá</keyword> teszi.\n<keyword=cooldown>Lehiggadás</keyword>: {Cooldown}.
122107_fluff;Szás úr… a nyílvesszőink, ezeknek… ezeknek szárnyaik vannak!
122107_name;Triss: Pillangók
122107_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=ranged>Távolsági</keyword>): Keverj vissza egy kártyát a kezedből a paklidba, majd húzd fel egy választott egységedet, és erősítsd azt {Boost} ponttal!
122108_fluff;Ha ma kell meghalnom, kívánom, hogy szétzúzva lássam annak okát.
122108_name;Keira Metz
122108_tooltip;<keyword=patience>Türelem</keyword>.\n<keyword=order>Parancs</keyword>: Kijátszik [{MaxTargets}] egyedi bronz Varázslatot a temetődből és <keyword=doomed>Kárhozottá</keyword> teszi.
122201_fluff;Kökörcsin, te cinikus vagy, egy kéjenc, hazug, valamint a legjobb barátom.
122201_name;Kökörcsin
122201_tooltip;<keyword=order>Parancs</keyword>: {Boost} ponttal erősíti egy egységedet a paklidban.\n<keyword=cooldown>Lehiggadás</keyword>: {Cooldown}.\n<keyword=inspired>Inspirált</keyword>: A köröd végén, {Boost2} ponttal erősíti a paklid legfelső egységét.
122202_fluff;Képzeld el Kökörcsint női ruhában, és egy átfogó képet kapsz a lányról!
122202_name;Priscilla
122202_tooltip;<keyword=zeal>Hév</keyword>. <keyword=order>Parancs</keyword>: {boost} ponttal <keyword=heal>Gyógyít</keyword> egy szövetséges egységet, és alaphelyzetbe állítja a <keyword=cooldown>Lehiggadását</keyword>.\n<keyword=inspired>Inspirált</keyword>: {Boost} ponttal erősíti egy szövetséges egységedet és alaphelyzetbe állítja a <keyword=cooldown>Lehiggadását</keyword>.
122203_fluff;Kopj le! Nem vagyunk mind széptevők. Némelyikünknek van esze…
122203_name;Thaler
122203_tooltip;<keyword=formation>Formáció</keyword>.\n<keyword=order>Parancs</keyword>: Ha egyik fél sem passzolt, és az ellenfeled keze nincs tele, mindkét játékos húzhat egy kártyát.
122204_fluff;Jobb egy napot királyként élni, mint egy egész életet koldusként.
122204_name;Ves
122204_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} pont sebzést okoz egy ellenséges egységnek.\n<keyword=order>Parancs</keyword>: Egy szövetséges egységnek <keyword=zeal>Hévet</keyword> ad.\n<keyword=cooldown>Lehiggadás</keyword>: {Cooldown}.
122205_fluff;A Szövetségünkből hiányzik az alázat. A hatalomvágyunk okozhatja a vesztünket.
122205_name;Síle de Tansarville
122205_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} pont sebzést okoz egy ellenséges egységnek.\n<keyword=order>Parancs</keyword>: {Damage} pont sebzést okoz egy ellenséges egységnek.
122206_fluff;A Kaedweni vadon leánya.
122206_name;Sabrina Glevissig
122206_tooltip;<keyword=disloyal>Áruló</keyword>.\n<keyword=deathwish>Halálvágy</keyword>: {Damage} pont sebzést okoz mindet egységnek ezen a soron.
122207_fluff;Egyszer kiokádtattam egy rabbal a saját beleit… Óh, régi szép idők!
122207_name;Dethmold
122207_tooltip;<keyword=zeal>Hév</keyword>. <keyword=order>Parancs</keyword>: {Boost} ponttal erősíti minden szövetséges Mágus egységedet.
122208_fluff;Aranyból készült vértet visel. Persze, hogy egy gyökér.
122208_name;Stennis herceg
122208_tooltip;<keyword=deploy>Lehelyezés</keyword> (<keyword=melee>Közelharci</keyword>): {Boost} ponttal erősíti egy szövetséges egységedet.\n<keyword=deploy>Lehelyezés</keyword> (<keyword=ranged>Távolsági</keyword>): {Boost2} ponttal erősíti {MaxTargets} szövetséges egységedet.
122209_fluff;Csatlakozni Ravodid király seregéhez. Parancs megkapva, hajócskák őrizve.
122209_name;Trollololo
122209_tooltip;<keyword=zeal>Hév</keyword>. <keyword=order>Parancs</keyword>: Elveszti az összes <keyword=armor>Páncélját</keyword>, majd erősíti magát annak értékével.\nAmikor egy szövetséges egység használja a <keyword=order>Parancs</keyword> képességét, kap {Armor} <keyword=armor>Páncélt</keyword>.
122210_fluff;Azt mondták, hogy a királynő hajlamos kitörésekre, de erre azért nem számítottam…
122210_name;Pavetta hercegnő
122210_tooltip;<keyword=deploy>Lehelyezés</keyword>: Visszakeverhetsz egy bronzt, nem semleges egységet - és annak minden másolatát - a temetődből a paklidba.
122211_fluff;Engem csak az érdekel, hogy mi a jó Aretuzának és a diákjaimnak.
122211_name;Margarita Laux-Antille
122211_tooltip;<keyword=zeal>Hév</keyword>. <keyword=order>Parancs</keyword>: <keyword=lock>Zárol</keyword> egy ellenséges egységet.
122212_fluff;Kevesen tudnak többet a gyógyításról, mint Nenneke.
122212_name;Nenneke
122212_tooltip;<keyword=zeal>Hév</keyword>. <keyword=order>Parancs</keyword> (<keyword=ranged>Távolsági</keyword>): {Boost} ponttal erősíti egy egységedet.\n<keyword=charge>Töltet</keyword>: {Charges}.
122213_fluff;Az ivászat Odrin nélkül olyan, mint az evezés lapát nélkül.
122213_name;Odrin
122213_tooltip;Odrin a <keyword=crew>Legénység</keyword> egyik tagja.
122214_fluff;Előre, ti anyaszomorítók! Előre, vagy a nilfgaardiakkal való találkozás lesz a legkisebb gondotok!
122214_name;Kaedweni őrmester
122214_tooltip;<keyword=formation>Formáció</keyword>.\n<keyword=order>Parancs</keyword>: {Boost} ponttal erősíti egy szövetséges egységedet.\n<keyword=charge>Töltet</keyword>: {Charges}
122216_fluff;Mindenki kereskedni akar Novigrádban, ez tiszta sor. Feltételek kötnek Fejszével, vagy búcsút inthetnek a térdüknek.
122216_name;Carlo Varese
